Date,ADANIPORTS.NS,BPCL.NS,COALINDIA.NS,HCLTECH.NS,HEROMOTOCO.NS,HINDUNILVR.NS,NTPC.NS,ONGC.NS,SUNPHARMA.NS,TECHM.NS,BIOCON.NS,DABUR.NS,DLF.NS,GAIL.NS,HAVELLS.NS,IDBI.NS,MARICO.NS,NAUKRI.NS,PEL.NS,VEDL.NS,Open
04-11-2021,708.7897949,402.2831421,141.3237762,1119.702271,2554.313965,2364.523193,127.4256668,134.9761963,780.7774048,1458.88562,348.0880127,604.3701172,427.4861755,94.06235504,1285.877686,55.09999847,547.932373,6083.343262,2694.489502,215.9349518,17935.05078
08-11-2021,725.4245605,413.783783,142.1517181,1119.465576,2559.465332,2373.355225,130.3523102,137.5061798,785.2434692,1507.665161,348.1878662,598.6969604,438.7475586,94.31070709,1317.516968,53,554.7957153,6124.832031,2711.796387,224.6152191,18040.19922
09-11-2021,732.2770386,412.5857849,141.1582184,1109.954346,2589.46875,2372.623047,128.6799469,139.0596619,786.5685425,1510.571655,346.4406738,595.1450195,433.9850159,93.53462219,1318.112915,54,557.2151489,6187.611816,2718.856201,220.3615417,18084.34961
10-11-2021,732.8233032,413.3045959,138.012146,1106.499756,2593.713867,2342.369385,127.6579208,139.9917603,796.1386719,1517.740845,347.3392029,597.1676636,431.107666,94.43487549,1338.129517,54.84999847,549.0680542,6100.654785,2764.794678,223.5085602,17973.44922
11-11-2021,730.0425415,412.3834229,138.2605438,1098.502563,2576.636963,2318.996094,126.9611053,136.263382,780.1884766,1474.483398,346.0413208,593.4523926,412.7521057,92.82061005,1336.887817,53.29999924,541.3652954,6116.424805,2658.356689,223.9927673,17967.44922
12-11-2021,745.1380005,414.7105408,138.2191467,1109.528442,2559.608643,2347.053955,126.7752838,137.2842407,791.6235352,1535.567017,345.891571,596.8704224,425.0057068,91.88929749,1363.609619,52.84999847,539.9827271,6374.01123,2602.661621,227.0014496,17977.59961
15-11-2021,744.6414185,413.4015503,132.2582092,1108.108643,2569.339111,2366.377197,127.4256668,140.0805511,795.7460938,1529.899536,361.1669006,598.4060669,420.7392578,91.29947662,1380.000366,52.90000153,546.4016724,6310.535156,2563.047363,224.4768677,18140.94922
16-11-2021,741.3145142,407.1474304,131.6786804,1101.057861,2624.33667,2348.712891,124.7777405,139.5035248,783.7220459,1550.002441,368.7546692,604.3504639,420.4912109,90.39920044,1389.586426,52.54999924,546.0067139,6500.317871,2572.803955,230.1485138,18127.05078
17-11-2021,730.4894409,401.2326965,129.2363434,1090.694702,2622.858154,2333.586182,126.7752838,139.7254486,776.7529907,1567.973755,375.7932739,602.3690186,414.6868896,90.02667236,1366.1427,51,544.8710327,6511.809082,2522.943115,233.917984,17939.34961
18-11-2021,721.0548096,392.9908447,127.0009995,1060.172852,2561.325684,2341.637451,125.7068329,136.9735565,776.065918,1518.855103,366.3585205,603.1120605,412.6528931,87.51213837,1363.857788,51.65000153,535.0450439,6453.009277,2502.204834,214.1020508,17890.55078
22-11-2021,710.0808716,383.5854492,124.6414566,1050.614136,2513.387451,2331.048828,120.9219742,134.9023743,756.53302,1493.230103,357.2731934,601.1801147,397.3235168,85.24595642,1368.377808,47.79999924,532.7737427,6041.108398,2530.052002,227.1051941,17796.25
23-11-2021,724.2327881,385.5246887,129.3191376,1052.980103,2511.098145,2336.5625,124.0344467,135.040451,770.7164307,1511.879639,365.2103577,605.8861084,404.7649841,85.99100494,1383.079834,48.75,537.2176514,5965.79248,2562.851318,245.2611542,17281.75
24-11-2021,757.8002319,391.1000671,131.7200775,1059.463013,2500.461182,2317.581055,125.7533035,141.2539825,764.5817261,1490.129761,359.2200317,597.3657837,400.3497009,87.0464859,1363.460693,48.90000153,540.2296143,5938.630371,2545.299561,239.0362396,17550.05078
25-11-2021,757.2044067,387.9487915,131.2647247,1064.526489,2475.323242,2292.499756,125.6139221,142.7728424,768.4588623,1510.717041,361.9156799,600.7838745,404.0704346,87.88466644,1380.248657,49.09999847,542.1553345,5922.662109,2599.866943,254.2526855,17417.30078
26-11-2021,712.2160645,365.4049072,129.070755,1050.566772,2413.027588,2278.885498,119.7141647,135.4086761,753.1466064,1479.76355,362.2151794,596.4245605,373.9077759,82.94871521,1318.410889,46.70000076,536.7732544,5829.984863,2423.417725,244.7769928,17338.75
29-11-2021,697.7661133,356.2903748,127.7047195,1072.428833,2376.203613,2273.32251,117.5307846,132.6470947,737.1964111,1488.725098,363.8126221,592.4616089,371.9234009,80.93088531,1321.291748,44.20000076,528.0829468,5816.254395,2338.306396,239.8662109,17055.80078
30-11-2021,679.1451416,358.7629395,125.8419189,1077.634155,2336.612793,2261.758057,118.2276001,130.8060608,739.6993408,1493.375244,359.8190613,589.4398804,371.8737488,80.58939362,1351.341431,45.45000076,531.6380615,5775.611816,2371.302002,234.3675537,17051.15039
01-12-2021,703.0793457,357.5509033,128.7810059,1094.716919,2335.563477,2288.400879,118.6456833,130.9441528,731.6015015,1538.085938,370.102478,570.7644653,380.1089783,81.05505371,1351.987183,45.95000076,518.5039063,5918.284668,2428.663818,240.1774445,17104.40039
02-12-2021,734.0150146,367.3441467,131.8856506,1121.216309,2358.936035,2325.925293,119.5747833,132.5550385,752.1159668,1578.824585,366.9076233,573.1917114,382.0437317,81.73801422,1370.016968,47.09999847,526.206665,5848.540039,2469.062256,233.7104797,17183.19922
03-12-2021,732.3764038,374.1800232,132.2582092,1108.62915,2349.157715,2287.229492,117.9953232,134.3040314,737.9325562,1543.608154,366.2586975,575.9658203,383.1847839,82.11053467,1374.089722,46.70000076,525.1203613,5785.710449,2478.867676,233.2955017,17424.90039
06-12-2021,718.4727173,371.8044739,130.328064,1075.646606,2308.660645,2250.974121,115.5332184,131.9567108,723.5527954,1503.354126,359.1701355,562.0459595,373.5605164,79.99957275,1361.374512,45.54999924,512.7268677,5615.82666,2470.287842,232.1888428,17209.05078
07-12-2021,739.5765381,376.0223083,132.1704559,1088.044678,2348.537842,2265.710693,116.4623108,134.3040314,729.9819946,1527.477539,359.6194153,567.0987549,388.145752,82.29680634,1401.506958,47.95000076,516.0844116,5657.215332,2534.366455,238.0333405,17044.09961
08-12-2021,756.1616211,379.2705994,132.389801,1108.818481,2376.060303,2284.253174,118.2276001,136.6053314,743.5764771,1554.749634,382.1829529,568.7333984,394.5950012,83.01080322,1408.559937,48.90000153,523.1947021,5710.692871,2576.039551,236.4079285,17315.25
09-12-2021,764.4541626,381.791626,133.9251251,1105.932007,2404.966309,2283.42334,117.1126862,135.6388092,745.7359009,1560.949951,372.3488464,574.3806152,395.4879761,83.35228729,1379.801636,48.65000153,523.0465698,5706.912109,2584.42334,241.0074615,17524.40039
10-12-2021,762.4182739,384.8944702,132.7407379,1099.922119,2410.594971,2276.640625,117.2055893,135.8229065,747.3063965,1552.666626,371.6000671,572.4487305,415.8279114,84.09734344,1382.980469,53.95000076,519.7876587,5617.368164,2598.543213,241.8720398,17476.05078
13-12-2021,753.2319336,380.4341431,130.7228699,1096.988403,2380.210205,2248.875732,116.8804092,134.3500671,748.5332642,1587.059448,377.8898926,573.5385742,410.9661865,82.79350281,1360.92749,51.5,515.4425659,5462.160156,2692.871826,246.3332214,17619.09961
14-12-2021,758.4458008,379.7554016,130.6351471,1100.064087,2369.525635,2262.48999,117.3914108,135.2245636,742.104187,1591.467529,377.5404663,574.0339355,413.7442932,84.0042038,1343.493652,51.25,508.6285706,5338.837891,2551.869141,248.9269257,17283.19922
15-12-2021,740.3710327,372.6286316,129.9332733,1087.334961,2391.801025,2265.076172,117.7165909,132.5090179,760.8027344,1590.401855,374.7948914,567.9903564,407.7911377,81.95532227,1342.400879,51.40000153,506.9003906,5450.618164,2499.949463,244.1199188,17323.65039
16-12-2021,740.0234375,379.1736145,131.3808594,1097.603394,2357.409912,2253.901855,118.3669662,133.79776,750.3492432,1601.107178,362.5646362,564.9686279,401.9868164,80.43418121,1351.987183,49.40000153,503.1477661,5484.197266,2522.796143,257.100769,17373
17-12-2021,718.9692993,373.0164795,128.4856415,1108.62915,2332.176514,2176.55957,116.64814,128.3206482,754.7661743,1591.612793,352.680603,559.5195923,387.1535645,80.40313721,1311.109619,46.04999924,494.1118469,5387.490234,2467.297119,248.5432281,17276
20-12-2021,696.8723755,349.0666504,123.440979,1097.745483,2248.225342,2214.474365,113.1175613,123.3498383,749.8583984,1548.210083,350.2345276,553.0302124,363.8370361,78.19903564,1281.109619,45.54999924,489.1248169,5116.621094,2405.326904,241.555191,16824.25
21-12-2021,720.6079102,353.1390991,126.9064484,1140.428711,2239.400879,2218.134277,113.5356522,125.2369003,764.1890869,1582.021606,350.1846313,553.921875,369.9886169,80.09269714,1329.834717,45.95000076,484.7796631,5152.13916,2504.949951,251.7569733,16773.15039
22-12-2021,717.8768311,361.1385498,127.520607,1157.275024,2240.736572,2222.818604,113.8608475,125.9272995,782.7896118,1607.985718,359.5195618,558.8259888,374.304657,80.8377533,1362.367798,45.79999924,493.618103,5257.750977,2539.612549,255.6060333,16865.55078
23-12-2021,726.2686768,365.88974,129.5823364,1161.675537,2282.616943,2245.264648,115.7190475,129.3332214,777.8327026,1631.285767,373.746582,564.1760864,380.7042847,82.48306274,1363.709106,47.84999847,501.6664734,5358.835938,2548.682373,257.1007996,17066.80078
24-12-2021,717.4299927,360.8476257,128.0031281,1197.402832,2282.378418,2241.653809,112.6530151,127.4921875,770.9127808,1670.03833,353.8786926,558.4793091,376.6362915,81.24131775,1352.036865,46.95000076,499.2964172,5372.167969,2526.669189,258.4460754,17149.5
27-12-2021,718.2244263,363.0292969,128.1347198,1199.295532,2291.489014,2245.996826,113.2104721,126.4335785,779.4522095,1729.32959,355.8754578,556.2501221,379.6128845,81.05505371,1365.596313,47.75,494.6549988,5387.539551,2550.790527,254.4101715,16937.75
28-12-2021,724.2327881,368.8470764,130.5912628,1215.100708,2306.562256,2253.511719,115.3009415,128.4127045,800.0648804,1749.771362,355.3762512,557.2408447,382.7878723,82.60723877,1390.579834,47.90000153,494.5068665,5437.833496,2547.260742,257.6986694,17177.59961
29-12-2021,717.7775269,369.5258179,128.7488556,1222.672119,2321.30127,2251.315674,114.4182968,127.8603821,823.3277588,1731.121826,361.0670471,561.352417,382.6886902,82.11053467,1384.569946,46.95000076,495.741272,5435.594727,2564.8125,253.7001953,17220.09961
30-12-2021,719.2672119,366.4714966,128.2663269,1246.474365,2320.013184,2269.614258,117.90242,129.3332214,819.0579834,1743.81311,360.8174438,566.2565918,376.2394409,81.72640228,1377.914185,46.09999847,500.728302,5439.673828,2565.792969,249.103775,17201.44922
31-12-2021,725.2755737,373.7437134,128.1347198,1248.414551,2348.823975,2303.332275,115.5796738,131.0822144,830.1005249,1734.706421,364.0622253,574.6778564,387.4016113,82.71876526,1387.748657,46.40000153,506.2585144,5548.419922,2592.463623,255.0081482,17244.5
03-01-2022,731.5322266,374.3739929,136.2500763,1255.086792,2362.656982,2304.45459,117.0662308,131.6805573,833.2905273,1729.135864,362.1652832,575.7677002,391.6680298,84.15930176,1396.838135,47.45000076,507.6903992,5604.384766,2632.862305,264.4251709,17387.15039
04-01-2022,734.1640015,374.2285156,134.2322235,1261.995605,2370.574707,2343.443115,123.4769974,136.0530243,822.2480469,1733.979858,363.8126221,568.7333984,391.3703613,85.02362823,1392.020264,47.40000153,495.7906494,5580.705078,2626.341553,250.5611572,17681.40039
05-01-2022,749.7063599,382.7127686,134.8463287,1240.512085,2390.704346,2357.642822,122.6408005,138.4003601,819.6959839,1683.359375,362.7643127,577.1051636,398.9110107,87.10440063,1390.828125,50.79999924,494.8525085,5589.460938,2605.897461,249.5148468,17820.09961
06-01-2022,734.7102051,383.7793579,135.6797943,1216.047119,2381.164063,2333.830078,121.6187973,138.8146057,814.2974243,1639.326904,359.769165,577.1546631,395.8352356,88.89706421,1377.069946,51.34999847,496.0375366,5543.097168,2607.416992,252.9154663,17768.5
07-01-2022,731.0356445,384.1672363,137.6976776,1221.394409,2384.121582,2357.984375,122.0369034,144.5678558,813.6594849,1650.710327,357.9221497,582.0588379,397.4723511,89.34523773,1359.338135,50.25,497.9632263,5606.075684,2528.924561,252.7659454,17797.59961
10-01-2022,733.7667236,385.4761963,140.9876709,1219.075684,2459.487305,2349.103516,122.5014572,145.7645264,811.4509277,1662.481445,357.5726929,583.6439819,404.7649841,91.32997131,1342.649292,51.79999924,499.7407837,5528.96875,2529.071533,253.5133514,17913.30078
11-01-2022,759.8361206,379.2705994,139.1014099,1271.649048,2450.090088,2345.785156,122.9195404,148.1578674,817.0458374,1682.971802,358.0718994,582.1083984,405.6579285,90.78577423,1348.85791,50.90000153,498.2101135,5609.608398,2519.462158,247.4221344,17997.75
12-01-2022,758.296814,376.8950195,139.8032837,1279.693481,2471.316406,2355.056396,124.359642,151.8399506,820.7757568,1676.480713,364.2619019,577.1051636,414.2900085,91.93819427,1346.871216,50.40000153,497.815094,5604.484375,2588.002441,248.6179504,18170.40039
13-01-2022,766.8873291,382.5188599,144.5408783,1262.752563,2474.273926,2356.081055,125.3816299,150.9194489,849.5352173,1665.194092,369.6531982,575.3218384,407.5926819,92.80252075,1318.112915,52.40000153,494.5068665,5562.448242,2586.629639,253.8870544,18257
14-01-2022,774.7329712,386.3489075,144.5408783,1265.544556,2451.473633,2306.796875,125.7533035,148.2499237,843.8912964,1683.553101,357.1234436,570.4672241,414.0915833,92.3863678,1335.94397,51.59999847,493.3218079,5667.363281,2591.532227,251.2711792,18185
17-01-2022,773.6901855,388.3850708,143.6196747,1191.298462,2577.209473,2332.024658,126.9146652,152.668457,837.4621582,1668.681885,356.5244141,564.324646,420.4912109,92.64246368,1320.248779,52.09999847,494.8031006,5631.595703,2619.870117,243.4983826,18235.65039
18-01-2022,757.7009888,386.0095215,141.0754089,1154.388306,2568.957764,2312.457275,125.4281006,150.8273926,831.0820313,1608.95459,348.1379395,558.6774292,400.746582,91.49002838,1306.73877,50.70000076,484.434021,5325.822266,2521.472412,240.9946442,18337.19922
19-01-2022,739.0799561,382.3734131,143.7951508,1134.939453,2575.587891,2254.292236,125.2422867,156.7187195,823.0333252,1618.012939,366.7578735,563.2843628,405.0626221,94.72323608,1300.08313,50.75,488.2360229,4998.279297,2520.589844,242.6015015,18129.19922
20-01-2022,732.9226074,381.1128845,144.8040924,1121.721436,2584.793701,2207.350098,125.3351822,153.5889587,804.8745728,1614.912842,363.6129761,554.664917,404.665741,94.33908844,1301.622925,50.54999924,481.6689453,4987.91748,2530.444336,244.5073395,17921
21-01-2022,718.9196167,370.107605,139.276886,1114.658936,2623.57373,2269.418945,124.5919189,150.64328,793.8320313,1543.850464,376.492157,546.4418335,392.0152893,91.81015015,1233.328125,48.65000153,471.892395,4745.112305,2478.671631,241.6298981,17613.69922
24-01-2022,697.6171875,361.7687683,137.1274109,1073.573364,2581.693359,2229.601318,123.1982727,152.5303497,786.0776978,1465.958008,372.1990662,541.0422974,369.0956421,90.17754364,1172.135986,45.95000076,465.5227966,4492.044922,2320.264404,233.2591705,17575.15039
25-01-2022,706.2076416,370.9317627,141.3824768,1072.428101,2654.053711,2271.224609,125.7068329,152.0240631,793.1448975,1453.799316,373.6966553,537.7728271,377.2812195,92.03424072,1176.556519,48.59999847,461.6714172,4502.008301,2312.665283,237.7061157,17001.55078
27-01-2022,704.2214355,370.5924377,140.8560791,1028.574829,2590.088379,2240.092529,125.4281006,152.5303497,797.1202393,1400.514648,358.8206787,524.1502075,371.2288513,90.46565247,1137.665894,49.95000076,457.4743958,4378.015137,2260.549072,245.2920837,17062
