Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
28-12-2020,2406.634521,62.61558151,760.8057861,3382.852783,817.9406128,1427.599976,896.31427,78.03132629,1174.226318,23761.88086
04-01-2021,2548.708496,63.63490677,803.9161377,3391.200195,829.7180176,1463.550049,992.6434326,81.95420074,1241.130127,25605.68945
11-01-2021,2582.894043,73.00296783,770.5292358,3424.069824,815.0704346,1381.699951,966.6897583,86.38877869,1164.018921,24208.80859
18-01-2021,2591.116455,71.15848541,767.602356,3424.591309,799.7300415,1349.300049,1105.224609,81.57044983,1127.83374,23520.6582
25-01-2021,2553.492676,66.06186676,700.9772339,3322.80542,817.0993652,1254.75,1028.74231,79.5663681,1070.460083,22568.42188
01-02-2021,2730.997803,80.08969879,724.3927002,3359.326904,838.8728027,1397.900024,1096.302979,87.28421783,1126.672729,26504.00781
08-02-2021,2738.173828,76.06093597,763.980835,3246.252197,840.5553589,1491.650024,1127.41272,81.10140228,1272.284058,27761.05859
15-02-2021,2910.894775,88.38990021,735.505188,3160.118164,798.9877319,1520.849976,1124.400513,87.39020538,1255.013916,27321.87109
22-02-2021,3050.277832,82.90496826,674.585144,3190.758301,778.451416,1538.900024,1093.488037,87.79333496,1257.045654,26296.41797
01-03-2021,2872.124756,78.29374695,723.7974243,3316.686768,797.1568604,1496.800049,1103.117188,90.83921814,1247.854248,27628.96484
08-03-2021,2965.910645,75.09015656,710.7501831,3259.295654,797.8991089,1451.199951,1090.031372,90.70484161,1236.437378,27506.83984
15-03-2021,2925.994141,71.59533691,717.7947388,3288.03833,752.6696777,1316.699951,1031.268311,88.46522522,1191.447876,26738.23633
22-03-2021,2839.58374,68.6829834,753.9101563,3323.564209,779.7379761,1367.550049,1037.292725,81.43280792,1196.043701,27867.70703
29-03-2021,2881.244141,73.43982697,758.2261963,3432.465088,809.8745117,1391.599976,1045.588623,85.16551208,1175.145386,29739.98828
05-04-2021,3122.834717,71.83802795,746.5184326,3602.361816,873.2155151,1362.699951,1048.551514,83.74836731,1193.818481,31535.83008
12-04-2021,3049.97876,65.33377838,730.1473999,3564.241699,929.03479,1334.25,998.0843506,82.42266083,1130.155884,30567.125
19-04-2021,3190.408203,61.11086655,703.7553101,3520.413574,925.8677979,1310.949951,993.2944336,80.50265503,1160.77771,27873.16211
26-04-2021,3188.315186,64.79984283,698.0502319,3325.718994,901.9169312,1367.800049,978.5789795,83.06266022,1142.077637,27685.71094
