Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO
21-12-2020,2614.33374,514.7618408,509.0966492,1186.731567,7351.429199,18105.40039,1981.537964,260.2506714,584.883606,376.6511841
28-12-2020,2738.322998,512.8204346,522.8733521,1209.81665,7592.839844,17981.73047,1974.829834,272.5436401,604.4815063,382.3177185
04-01-2021,2806.411133,537.8591919,537.2943726,1259.153687,7913.025391,17830.08594,1921.065308,279.0316162,670.184021,423.9050598
11-01-2021,2555.768066,599.8336792,537.9882202,1291.117188,7918.20752,17417.65234,1925.586914,296.3979187,663.1813965,432.0352478
18-01-2021,2562.428955,574.2971802,528.8201904,1286.653931,7941.800293,17132.98242,2036.942261,276.8364258,608.1003418,438.7365723
25-01-2021,2375.532471,550.7518921,532.239624,1189.899292,7115.399902,16634.54102,1831.722656,275.1778564,565.0507202,412.9067078
01-02-2021,2345.385986,578.6777344,609.1516724,1221.239014,7398.27002,16687.75195,1912.071411,383.4733582,644.0064697,420.3638611
08-02-2021,2453.142822,583.9542847,641.7600708,1257.041992,7470.728027,16846.41211,2028.59436,383.6197205,639.5886841,436.5126953
15-02-2021,2386.929688,578.3790894,618.3693237,1239.524292,7234.846191,15969.30273,2067.650879,389.619873,630.3771973,424.6109314
22-02-2021,2247.348877,554.6345825,592.3024292,1202.0896,6784.404785,15688.24023,2070.93042,380.6928101,671.8759155,405.1533203
01-03-2021,2355.20459,530.0439453,604.295166,1263.185059,7154.737793,16347.77637,2165.043213,374.4487305,689.2650146,415.2278442
08-03-2021,2370.203613,521.730835,607.4171753,1319.433228,7008.6875,16339.73242,2125.390625,371.9121094,676.6226807,419.7712402
15-03-2021,2378.541992,527.9034424,581.3007813,1291.357178,7020.632324,16026.07324,2068.992188,362.0581665,688.9829712,405.4989624
22-03-2021,2471.44751,519.9885864,573.4212646,1282.67041,6698.126953,16146.87109,1981.885742,348.399292,720.6123047,398.8814392
29-03-2021,2519.404785,518.5948486,588.6847534,1329.703857,6833.713867,16667.14063,2009.165527,361.5215454,811.0354614,411.0795288
05-04-2021,2593.907227,542.9365845,561.4285278,1382.928589,6742.352051,17133.41992,1970.357788,344.447937,845.2026978,443.9204407
12-04-2021,2630.566406,538.1578369,561.5772095,1298.268311,6564.268066,16799.63281,1922.009399,331.6183472,836.1790771,463.4768372
19-04-2021,2484.916992,519.5405884,564.996582,1280.318604,6589.193848,16201.5918,1892.592896,328.2524414,869.6412964,469.8474731
26-04-2021,2506.527832,534.9222412,595.0776367,1299.564087,6376.855469,15896.21094,1982.084473,344.8382263,971.8607788,486.3420105
03-05-2021,2517.7771,565.9841309,601.3712769,1298.124146,6616.834473,16416.29492,1919.326172,349.4724731,1111.349365,508.8121643
10-05-2021,2736.94165,558.0693359,591.9555664,1263.953003,6651.631836,16870.95313,1924.841675,351.7164307,1064.116821,492.2188416
